"성별","산업별","국가별","항목","단위","1991 년","1992 년","1993 년","1994 년","1995 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"여자","도매 및 소매업","덴마크","취업자","","","","","","","","","","","","","","","182.346","173.657","167.916","168.912","161.13","160.41","161.354","165.532","176.548","182.052","187.969","187.442","178.249","180.579","196.802",
"여자","도매 및 소매업","핀란드","취업자","","","","","","","","","","","","","","","150.052","146.659","150.75","153.628","149.996","151.671","146.516","137.852","141.237","137.778","144.682","135.764","124.984","140.067","133.711",
"여자","도매 및 소매업","프랑스","취업자","","","","","","","","","","","","","","","1609.638","1617.727","1568.196","1476.196","1495.372","1511.41","1588.163","1584.373","1615.245","1566.297","1614.664","1593.888","1587.42","1604.751","1717.69",
"여자","도매 및 소매업","독일","취업자","","","","","","","","","","","","","","","2752.73","2760.773","2748.542","2792.304","2742.962","2872.16","2874.723","2904.399","2956.801","2927.016","2898.701","2849.226","2764.265","2713.535","2787.23",
"여자","도매 및 소매업","그리스","취업자","","","","","","","","","","","","","","","361.163","356.43","339.638","320.094","281.394","257.752","258.777","281.373","282.852","285.2","258.497","269.386","289.566","285.512","299.456",
"여자","도매 및 소매업","헝가리","취업자","","","","","","","","","","","","","","","302.889","290.206","292.123","288.32","297.47","292.074","299.086","299.534","299.324","295.896","300.802","301.592","293.67","308.089","316.816",
"여자","도매 및 소매업","아이슬란드","취업자","","","","","","","","","","","","","","","9.935","8.502","9.307","9.845","10.209","10.695","10.089","10.592","10.513","10","9.221","8.964","9.142","9.969","10.033",
"여자","도매 및 소매업","아일랜드","취업자","","","","","","","","","","","","","","","170.031","155.888","145.967","141.305","139.855","142.13","146.191","145.847","147.938","153.141","149.5","150.569","146.086","147.895","154.241",
"여자","도매 및 소매업","이탈리아","취업자","","","","","","","","","","","","","","","1404.157","1361.946","1341.889","1334.214","1393.121","1357.59","1338.509","1324.163","1314.643","1341.645","1339.45","1363.481","1336.833","1295.571","1308.715",
"여자","도매 및 소매업","라트비아","취업자","","","","","","","","","","","","","","","107.596","95.209","89.753","84.436","77.367","82.941","82.77","80.984","76.022","79.453","81.123","81.433","78.483","75.966","81.792",
"여자","도매 및 소매업","리투아니아","취업자","","","","","","","","","","","","","","","138.909","128.459","126.343","124.574","127.148","127.295","130.637","124.954","132.605","130.795","131.72","125.872","114.789","108.315","110.95",
"여자","도매 및 소매업","네덜란드","취업자","","","","","","","","","","","","","","","540.257","525.01","520.663","524.953","534.867","558.956","551.411","553.243","561.155","562.575","565.95","551.238","541.437","653.652","643.629",
"여자","도매 및 소매업","노르웨이","취업자","","","","","","","","","","","","","","","169.125","162.852","162.413","165.859","166.608","166.741","163.796","165.741","167.183","168.919","156.981","160.379","156.129","158.064","160.405",
"여자","도매 및 소매업","폴란드","취업자","","","","","","","","","","","","","","","1267.231","1263.785","1238.681","1241.03","1241.831","1223.985","1259.386","1290.061","1328.138","1316.666","1298.129","1291.966","1245.24","1285.054","1260.142",
"여자","도매 및 소매업","포르투갈","취업자","","","","","","","","","","","","","","","336.605","339.738","319.609","325.938","321.625","310.194","321.358","328.264","340.277","333.314","334.806","333.116","320.035","346.117","345.725",
"여자","도매 및 소매업","슬로바키아","취업자","","","","","","","","","","","","","","","172.96","180.97","134.658","171.65","169.934","179.639","170.653","171.181","173.351","166.337","180.135","176.561","181.078","137.35","194.24",
"여자","도매 및 소매업","슬로베니아","취업자","","","","","","","","","","","","","","","65.425","66.106","62.944","61.403","57.385","58.386","57.095","58.073","65.175","63.423","65.276","67.345","62.718","57.794","56.916",
"여자","도매 및 소매업","스페인","취업자","","","","","","","","","","","","","","","1590.565","1505.226","1456.05","1482.41","1409.25","1410.092","1433.995","1472.934","1484.004","1490.79","1491.008","1510.283","1489.315","1463.637","1485.753",
"여자","도매 및 소매업","스웨덴","취업자","","","","","","","","","","","","","","","243.912","239.107","239.51","246.944","241.343","235.016","246.152","249.635","246.77","253.47","245.035","246.568","239.858","225.31","220.563",
"여자","도매 및 소매업","스위스","취업자","","278.589","286.809","305.447","300.611","301.172","","","","","","","","","","290.323","297.949","314.113","309.33","290.085","296.194","292.27","294.87","279.169","274.976","280.725","268.146","267.861","256.707",
"여자","도매 및 소매업","영국","취업자","","","","","","","","","","","","","","","2117.673","1943.532","1912.125","1923.457","1930.739","1924.028","1927.314","1918.865","1980.302","1956.979","1933.106","1892.069","","","",
"여자","도매 및 소매업","뉴질랜드","취업자","","","","","","","","","","","","","","","","157.3","158.7","154.5","152.9","157.1","163.9","161.8","","","","","","","",
"여자","운수, 창고 및 정보통신업","대한민국","취업자","","","","","","","","","","","","","","","","","","","","315","328","340","368","368","394","419","415","481","527",
"여자","운수, 창고 및 정보통신업","일본","취업자","","","","","","","767.923","776.641","1006.993","1073.559","1099.037","1116.308","1131.211","1165.744","1172.953","1417.985","1443.714","1365.524","1370.616","1473.537","1507.354","1520.009","1578.532","1600.939","1672.842","1776.087","1817.643","","",
"여자","운수, 창고 및 정보통신업","튀르키예","취업자","","","","","","","","","","","73.282","79.904","","","104.918","104.539","110.403","117.456","126.196","145.313","135.869","148.564","174.136","173.185","153.669","166.125","178.633","192.239","226.128",
"여자","운수, 창고 및 정보통신업","멕시코","취업자","","","","","","","","","","","","249.943","281.496","268.765","281.311","297.704","289.738","280.776","303.413","303.672","289.571","292.949","329.775","344.845","370.539","367.873","364.385","389.276","452.048",
"여자","운수, 창고 및 정보통신업","미국","취업자","","","","","","","","","","3942.928","3873.351","3933.611","4180.913","4201.129","4081.366","3868.249","3820.465","3701.234","3675.899","3926.191","3914.221","3949.129","4192.252","4352.375","4544.372","4784.757","4589.37","4988.913","5333.021",
"여자","운수, 창고 및 정보통신업","칠레","취업자","","","","","","","","","","","","","","","","","","","","122.603","122.504","122.915","121.313","123.168","137.145","138.792","122.642","145.25","149.894",
"여자","운수, 창고 및 정보통신업","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","23.764","22.841","25.876","20.98","26.307","29.147",
"여자","운수, 창고 및 정보통신업","오스트리아","취업자","","","","","","","","","","","","","","","","","","75.438","83.492","77.572","79.188","79.937","86.6","87.832","98.424","98.341","93.429","98.072","105.099",
"여자","운수, 창고 및 정보통신업","벨기에","취업자","","","","","","","","","","","","","","","95.199","88.216","100.776","91.205","88.633","82.485","81.767","83.689","84.421","88.529","93.808","102.478","97.244","120.943","118.453",
"여자","운수, 창고 및 정보통신업","체코","취업자","","","","","","","","","","","","","","","118.651","119.823","121.851","121.007","112.829","111.284","119.162","112.953","116.217","123.133","128.271","130.562","124.806","126.809","126.239",
"여자","운수, 창고 및 정보통신업","덴마크","취업자","","","","","","","","","","","","","","","67.268","58.301","57.1","54.856","58.675","57.181","57.797","55.801","57.776","58.465","52.267","55.258","59.066","60.841","60.082",
"여자","운수, 창고 및 정보통신업","핀란드","취업자","","","","","","","","","","","","","","","72.413","69.864","64.713","64.926","62.915","62.98","63.036","64.105","56.468","53.344","59.557","66.991","68.58","65.663","68.411",
"여자","운수, 창고 및 정보통신업","프랑스","취업자","","","","","","","","","","","","","","","615.945","610.026","614.031","603.725","589.586","578.897","605.656","601.374","599.567","620.888","603.076","635.87","647.271","677.837","681.26",
"여자","운수, 창고 및 정보통신업","독일","취업자","","","","","","","","","","","","","","","895.139","879.18","866.261","878.173","885.835","873.176","881.544","889.955","915.274","935.178","964.031","965.098","964.512","997.344","1036.367",
"여자","운수, 창고 및 정보통신업","그리스","취업자","","","","","","","","","","","","","","","59.395","61.698","60.3","59.862","60.111","54.396","55.194","55.731","55.777","59.245","59.112","79.095","74.83","69.429","71.399",
"여자","운수, 창고 및 정보통신업","헝가리","취업자","","","","","","","","","","","","","","","94.846","93.999","93.153","93.854","92.144","100.291","100.885","99.055","103.391","98.346","97.569","103.666","102.742","118.699","117.851",
"여자","운수, 창고 및 정보통신업","아이슬란드","취업자","","","","","","","","","","","","","","","5.157","5.107","4.718","4.945","4.927","4.741","5.918","7.124","7.717","7.684","7.417","6.92","5.637","5.629","6.567",
"여자","운수, 창고 및 정보통신업","아일랜드","취업자","","","","","","","","","","","","","","","46.007","46.278","46.841","47.161","47.955","46.075","48.539","50.168","53.364","53.422","54.97","56.271","59.614","66.329","72.978",
"여자","운수, 창고 및 정보통신업","이탈리아","취업자","","","","","","","","","","","","","","","380.983","378.182","381.754","372.496","387.173","371.657","373.971","386.263","396.463","393.242","405.077","418.525","418.812","422.472","448.168",
"여자","운수, 창고 및 정보통신업","라트비아","취업자","","","","","","","","","","","","","","","35.349","31.401","30.032","29.812","28.192","27.585","33.926","31.647","32.386","31.263","31.365","29.307","26.636","29.758","32.437",
"여자","운수, 창고 및 정보통신업","리투아니아","취업자","","","","","","","","","","","","","","","35.114","33.218","32.096","33.704","37.658","34.924","33.524","37.756","38.287","36.36","36.41","40.476","45.243","46.16","47.772",
"여자","운수, 창고 및 정보통신업","네덜란드","취업자","","","","","","","","","","","","","","","183.443","170.466","158.271","158.337","164.549","142.186","142.668","145.861","159.103","160.574","163.837","171.494","154.028","208.889","211.55",
"여자","운수, 창고 및 정보통신업","노르웨이","취업자","","","","","","","","","","","","","","","60.517","57.79","57.246","57.958","59.631","59.248","57.098","61.343","56.974","54.009","57.089","57.371","58.024","58.376","65.27",
"여자","운수, 창고 및 정보통신업","폴란드","취업자","","","","","","","","","","","","","","","290.239","299.678","281.433","280.497","289.288","297.873","306.929","305.546","301.353","316.066","332.869","342.764","356.203","364.668","382.415",
"여자","운수, 창고 및 정보통신업","포르투갈","취업자","","","","","","","","","","","","","","","64.611","62.891","68.164","57.741","57.44","62.575","63.978","68.082","74.222","81.206","80.896","84.19","93.233","105.108","105.778",
"여자","운수, 창고 및 정보통신업","슬로바키아","취업자","","","","","","","","","","","","","","","54.195","49.89","38.366","53.736","55.213","47.026","51.175","50.869","59.537","63.365","62.085","63.373","62.609","53.713","77.987",
"여자","운수, 창고 및 정보통신업","슬로베니아","취업자","","","","","","","","","","","","","","","20.335","21.144","20.616","20.357","16.646","17.03","17.523","19.135","19.922","18.545","21.844","22.343","20.516","21.045","20.358",
"여자","운수, 창고 및 정보통신업","스페인","취업자","","","","","","","","","","","","","","","378.134","357.373","341.033","345.304","343.456","326.873","327.236","324.069","350.672","358.186","352.548","388.837","400.511","420.656","449.314",
"여자","운수, 창고 및 정보통신업","스웨덴","취업자","","","","","","","","","","","","","","","112.799","110.742","107.399","108.715","111.781","109.533","109.038","111.714","115.368","119.649","122.231","126.539","132.493","132.624","131.606",
"여자","운수, 창고 및 정보통신업","스위스","취업자","","94.754","94.811","98.218","85.362","92.776","","","","","","","","","","94.356","94.712","94.81","94.879","91.961","97.294","96.262","104.086","96.559","105.023","99.814","108.314","100.425","104.712",
"여자","운수, 창고 및 정보통신업","영국","취업자","","","","","","","","","","","","","","","675.654","596.116","583.503","581.259","591.565","618.585","647.56","692.805","670.98","703.1","694.63","689.636","","","",
"여자","운수, 창고 및 정보통신업","뉴질랜드","취업자","","","","","","","","","","","","","","","","49.1","48.7","50.4","54","59","59","60.9","","","","","","","",
"여자","숙박 및 음식점업","대한민국","취업자","","","","","","","","","","","","","","","","","","","","1286","1330","1395","1423","1426","1420","1432","1323","1284","1333",
"여자","숙박 및 음식점업","일본","취업자","","","","","","","1745.81","1746.878","1753.271","2062.984","2054.94","1989.033","2010.972","2017.021","1966.871","2308.421","2316.271","2266.722","2290.713","2379.754","2384.356","2360.419","2389.721","2382.355","2581.95","2608.454","2401.807","","",
"여자","숙박 및 음식점업","튀르키예","취업자","","","","","","","","","","","86.104","99.659","","","148.178","160.68","167.683","204.463","241.686","283.773","277.423","316.408","343.388","372.754","411.482","431.32","358.32","402.155","506.277",
"여자","숙박 및 음식점업","멕시코","취업자","","","","","","","","","","","","1202.531","1298.294","1378.211","1483.962","1554.44","1562.888","1651.629","1732.841","1776.369","1770.549","1842.605","1938.55","1999.204","2099.381","2262.852","1907.422","2177.187","2371.793",
"여자","숙박 및 음식점업","미국","취업자","","","","","","","","","","4374.466","4402.417","4536.053","4620.754","4666.083","4795.01","4766.928","4694.931","4745.557","4950.432","5070.97","5104.415","5179.966","5329.727","5339.112","5462.579","5531.611","4349.24","4833.611","5089.038",
"여자","숙박 및 음식점업","칠레","취업자","","","","","","","","","","","","","","","","","","","","178.956","172.77","187.022","200.503","205.276","217.185","213.158","155.853","190.828","226.326",
"여자","숙박 및 음식점업","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","73.107","77.858","85.357","68.861","78.054","87.499",
"여자","숙박 및 음식점업","오스트리아","취업자","","","","","","","","","","","","","","","","","","150.737","155.295","146.723","144.199","148.145","159.566","160.113","150.487","163.046","147.515","125.31","145.381",
"여자","숙박 및 음식점업","벨기에","취업자","","","","","","","","","","","","","","","69.693","66.591","67.937","70.273","69.676","69.781","72.751","73.142","72.243","72.866","81.648","90.022","72.87","61.946","87.682",
"여자","숙박 및 음식점업","체코","취업자","","","","","","","","","","","","","","","96.222","104.239","107.512","103.774","104.361","105.569","114.204","111.552","102.663","93.78","109.072","117.027","99.3","85.855","95.136",
"여자","숙박 및 음식점업","덴마크","취업자","","","","","","","","","","","","","","","41.718","44.819","44.741","46.469","47.47","47.633","49.739","58.801","55","56.808","56.422","57.026","51.074","49.449","56.733",
"여자","숙박 및 음식점업","핀란드","취업자","","","","","","","","","","","","","","","65.484","62.132","58.393","58.276","61.364","59.87","59.066","60.929","58.052","58.876","58.016","66.022","52.217","56.669","64.48",
"여자","숙박 및 음식점업","프랑스","취업자","","","","","","","","","","","","","","","417.567","428.366","462.013","483.042","469.929","466.951","461.116","482.317","504.306","504.333","508.445","487.602","490.156","513.437","553.551",
"여자","숙박 및 음식점업","독일","취업자","","","","","","","","","","","","","","","843.709","870.418","833.683","866.912","874.795","876.5","872.022","883.534","885.511","882.856","871.672","865.74","713.249","631.438","729.939",
"여자","숙박 및 음식점업","그리스","취업자","","","","","","","","","","","","","","","144.697","147.102","140.123","133.117","119.93","111.895","133.735","142.585","152.71","154.491","146.495","161.185","145.014","153.75","182.946",
"여자","숙박 및 음식점업","헝가리","취업자","","","","","","","","","","","","","","","90.879","87.263","87.242","96.297","96.771","94.345","99.632","105.21","104.735","109.062","101.192","107.915","97.085","97.713","106.581",
"여자","숙박 및 음식점업","아이슬란드","취업자","","","","","","","","","","","","","","","3.495","3.925","4.091","5.389","5.13","6.079","5.985","6.576","6.455","5.459","5.61","5.691","4.845","4.379","5.154",
"여자","숙박 및 음식점업","아일랜드","취업자","","","","","","","","","","","","","","","73.21","67.558","67.803","60.366","61.233","67.186","70.894","75.52","80.682","87.184","94.647","98.585","77.665","76.694","92.23",
"여자","숙박 및 음식점업","이탈리아","취업자","","","","","","","","","","","","","","","587.644","585.515","591.148","600.699","643.228","643.722","656.139","668.471","712.801","733.45","740.52","748.352","640.488","614.722","704.082",
"여자","숙박 및 음식점업","라트비아","취업자","","","","","","","","","","","","","","","23.572","18.707","20.6","19.284","20.176","20.725","20.936","20.626","21.981","21.662","24.441","25.74","22.597","19.595","19.166",
"여자","숙박 및 음식점업","리투아니아","취업자","","","","","","","","","","","","","","","30.669","27.151","24.851","26.016","25.251","25.708","27.309","26.086","27.965","25.142","25.83","28.489","23.693","26.454","29.327",
"여자","숙박 및 음식점업","네덜란드","취업자","","","","","","","","","","","","","","","170.879","169.803","169.849","175.489","173.333","156.865","159.381","178.293","188.952","186.166","195.326","200.178","173.936","195.723","208.315",
"여자","숙박 및 음식점업","노르웨이","취업자","","","","","","","","","","","","","","","44.331","43.404","41.749","40.345","40.678","41.419","45.458","44.424","40.397","41.904","48.315","51.42","48.625","48.442","55.83",
"여자","숙박 및 음식점업","폴란드","취업자","","","","","","","","","","","","","","","210.292","224.196","229.137","228.027","233.057","219.454","229.281","232.031","250.907","264.013","271.823","259.51","231.613","233.743","256.629",
"여자","숙박 및 음식점업","포르투갈","취업자","","","","","","","","","","","","","","","191.455","175.86","175.772","175.453","165.804","168.983","158.794","150.483","160.833","186.168","190.803","186.424","171.513","132.935","160.509",
"여자","숙박 및 음식점업","슬로바키아","취업자","","","","","","","","","","","","","","","64.491","61.984","46.976","60.89","60.026","68.883","70.927","70.763","69.018","62.451","64.322","67.085","55.468","41.967","53.28",
"여자","숙박 및 음식점업","슬로베니아","취업자","","","","","","","","","","","","","","","25.754","23.27","26.011","26.694","25.581","24.295","25.404","26.586","25.101","29.326","26.238","25.094","21.719","17.179","23.34",
"여자","숙박 및 음식점업","스페인","취업자","","","","","","","","","","","","","","","814.926","786.446","748.503","758.035","700.703","700.023","719.376","769.049","839.452","875.061","906.646","920.237","739.158","776.339","869.055",
"여자","숙박 및 음식점업","스웨덴","취업자","","","","","","","","","","","","","","","82.538","78.299","82.309","80","82.234","83.867","83.804","86.784","89.717","90.087","90.253","79.652","67.645","65.679","78.912",
"여자","숙박 및 음식점업","스위스","취업자","","77.09","82.259","77.432","78.208","71.417","","","","","","","","","","100.037","114.412","112.384","108.344","111.834","110.119","114.737","109.053","107.253","110.464","101.463","97.673","95.488","100.576",
"여자","숙박 및 음식점업","영국","취업자","","","","","","","","","","","","","","","692.638","744.676","765.463","788.135","810.165","802.35","846.944","861.498","911.138","942.036","921.035","941.012","","","",
"여자","숙박 및 음식점업","뉴질랜드","취업자","","","","","","","","","","","","","","","","73.1","70.6","73.8","73.2","76.1","75.9","78.6","","","","","","","",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","대한민국","취업자","","","","","","","","","","","","","","","","","","","","1440","1474","1518","1613","1585","1591","1615","1603","1681","1730",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","일본","취업자","","","","","","","4125.08","4268.282","4157.488","3208.768","3336.606","3485.568","3512.641","3580.855","3685.58","2445.824","2401.475","2317.114","2370.563","1960.545","1862.849","1946.11","2059.636","2166.175","2181.356","2191.137","2248.394","","",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","튀르키예","취업자","","","","","","","","","","","227.323","249.639","","","323.052","382.312","440.026","485.521","626.548","702.055","805.605","911.079","982.909","1029.837","961.97","904.444","889.55","944.261","1042.145",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","멕시코","취업자","","","","","","","","","","","","914.841","1021.793","1106.899","1186.034","1232.3","1312.205","1386.967","1485.475","1510.712","1482.487","1508.796","1572.277","1620.068","1728.825","1791.125","1655.861","1805.445","1890.233",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","미국","취업자","","","","","","","","","","11055.645","11271.652","11409.29","11781.377","12085.479","11821.495","11115.812","11017.595","11191.63","11525.358","11733.564","11765.109","11912.929","12344.854","12801.657","12704.157","12865.656","12374.682","12738.415","13340.599",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","칠레","취업자","","","","","","","","","","","","","","","","","","","","276.959","308.588","295.957","320.926","325.832","331.637","334.373","348.785","362.914","394.41",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","63.397","68.968","86.949","78.117","80.944","81.262",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","오스트리아","취업자","","","","","","","","","","","","","","","","","","287.3","290.218","288.084","279.488","276.397","277.709","281.357","299.053","305.236","309.145","295.509","319.907",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","벨기에","취업자","","","","","","","","","","","","","","","277.591","272.241","262.281","285.1","312.624","335.907","347.823","343.26","340.63","344.335","360.915","375.65","378.72","386.926","399.446",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","체코","취업자","","","","","","","","","","","","","","","251.195","242.551","237.766","244.945","256.145","268.033","256.97","263.374","274.362","283.547","287.291","282.84","277.427","278.445","269.001",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","덴마크","취업자","","","","","","","","","","","","","","","149.274","157.674","151.504","150.539","146.701","145.129","147.656","150.739","157.826","160.227","174.851","177.614","176.987","178.56","184.263",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","핀란드","취업자","","","","","","","","","","","","","","","163.352","159.531","159.358","162.098","164.083","162.822","165.466","165.147","163.713","177.587","179.879","181.828","180.763","180.867","199.388",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","프랑스","취업자","","","","","","","","","","","","","","","1705.897","1682.313","1677.652","1764.306","1763.358","1775.231","1837.313","1886.94","1885.085","1934.683","1978.116","1992.521","2008.253","2161.997","2197.617",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","독일","취업자","","","","","","","","","","","","","","","2622.056","2710.107","2703.409","2760.065","2790.693","2798.677","2817.525","2866.767","2937.38","2959.516","2952.223","3014.92","2855.991","2765.812","3003.96",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","그리스","취업자","","","","","","","","","","","","","","","209.46","209.285","199.561","190.248","191.343","175.878","179.351","176.982","180.777","186.592","167.361","169.731","179.598","197.91","203.9",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","헝가리","취업자","","","","","","","","","","","","","","","196.915","199.073","191.489","192.335","201.898","201.492","212.563","216.767","217.808","225.457","224.084","219.479","220.983","253.464","269.178",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","아이슬란드","취업자","","","","","","","","","","","","","","","10.266","10.629","11.281","11.518","11.716","10.588","10.71","10.698","10.806","11.148","12.347","12.569","10.895","9.422","10.893",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","아일랜드","취업자","","","","","","","","","","","","","","","153.303","139.86","126.887","131.021","128.007","133.853","136.503","140.068","145.409","147.397","155.622","162.469","162.949","175.872","181.75",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","이탈리아","취업자","","","","","","","","","","","","","","","1390.164","1422.998","1447.104","1440.819","1424.21","1436.766","1458.796","1489.819","1540.541","1533.437","1563.792","1608.847","1567.509","1559.272","1582.671",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","라트비아","취업자","","","","","","","","","","","","","","","46.963","43.311","45.022","48.804","59.239","61.39","56.67","57.294","57.933","61.005","58.047","60.054","58.31","50.384","52.987",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","리투아니아","취업자","","","","","","","","","","","","","","","56.398","64.091","66.202","64.005","67.648","70.616","69.622","71.19","78.286","80.752","78.043","78.164","83.762","92.108","95.627",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","네덜란드","취업자","","","","","","","","","","","","","","","525.082","503.917","460.404","455.93","469.571","538.197","549.181","566.827","557.646","562.396","592.217","595.14","591.768","651.371","695.285",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","노르웨이","취업자","","","","","","","","","","","","","","","126.216","135.424","129.926","126.312","133.867","137.52","146.911","153.196","145.528","145.102","153.7","150.145","150.54","164.599","169.828",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","폴란드","취업자","","","","","","","","","","","","","","","682.605","748.067","715.81","763.799","793.035","779.32","819.765","841.469","832.701","841.282","843.116","859.413","858.451","923.012","946.636",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","포르투갈","취업자","","","","","","","","","","","","","","","219.369","216.439","215.729","223.36","211.597","204.123","233.262","244.408","252.144","264.903","268.428","278.789","270.311","292.99","298.682",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","슬로바키아","취업자","","","","","","","","","","","","","","","113.765","110.229","78.086","106.145","109.237","108.826","99.797","100.909","111.066","121.617","114.1","117.37","112.701","89.01","129.037",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","슬로베니아","취업자","","","","","","","","","","","","","","","50.203","50.661","49.919","51.1","53.925","49.514","51.576","48.733","50.765","51.841","47.62","48.919","56.932","60.539","59.077",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","스페인","취업자","","","","","","","","","","","","","","","1279.573","1221.694","1198.511","1202.941","1169.255","1167.844","1180.478","1214.517","1257.456","1266.871","1330.813","1378.145","1379.004","1448.154","1448.81",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","스웨덴","취업자","","","","","","","","","","","","","","","302.689","312.395","305.436","322.287","330.507","339.26","349.089","350.958","360.64","364.624","372.331","373.122","369.646","380.984","425.006",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","스위스","취업자","","225.756","220.198","217.033","216.797","219.476","","","","","","","","","","295.745","301.361","309.713","320.705","331.154","341.357","354.825","370.427","369.996","375.827","375.38","382.6","382.073","372.344",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","영국","취업자","","","","","","","","","","","","","","","1984.431","2132.905","2094.707","2054.123","2146.364","2171.887","2232.618","2357.554","2389.47","2427.644","2524.462","2581.296","","","",
"여자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","뉴질랜드","취업자","","","","","","","","","","","","","","","","161.7","156.3","160.1","162.1","162.6","166.4","167.6","","","","","","","",
"여자","수도, 공공, 사회 및 기타서비스업","대한민국","취업자","","","","","","","","","","","","","","","","","","","","3771","3888","3927","4029","4179","4263","4465","4547","4688","4889",
"여자","수도, 공공, 사회 및 기타서비스업","일본","취업자","","","","","","","6618.418","6800.393","6936.921","7617.719","7907.71","8130.241","8271.119","8315.143","8498.099","9650.589","9876.718","9849.055","10335.671","10857.585","11139.618","11352.626","11656.695","11891.112","12342.698","12668.951","12693.593","","",
"여자","수도, 공공, 사회 및 기타서비스업","튀르키예","취업자","","","","","","","","","","","871.824","993.324","","","1200.452","1500.746","1534.541","1677.618","1763.185","1839.092","1849.839","2014.161","2230.19","2381.985","2693.001","2791.995","2668.731","2824.087","3198.978",
"여자","수도, 공공, 사회 및 기타서비스업","멕시코","취업자","","","","","","","","","","","","5353.731","5618.267","5759.109","5837.268","6136.51","6262.428","6344.872","6658.651","6693.072","6672.599","6765.03","6820.731","6856.067","7000.391","7226.478","6993.491","7280.809","7589.333",
"여자","수도, 공공, 사회 및 기타서비스업","미국","취업자","","","","","","","","","","28559.4","28871.056","29401.206","29838.669","30475.283","31251.198","31642.416","31482.584","31170.64","31782.812","31959.179","32483.764","33254.04","33620.081","33868.302","34650.213","35367.077","33218.476","33836.843","34827.755",
"여자","수도, 공공, 사회 및 기타서비스업","칠레","취업자","","","","","","","","","","","","","","","","","","","","1368.402","1409.291","1440.138","1410.155","1483.348","1535.048","1595.627","1482.044","1523.827","1659.952",
"여자","수도, 공공, 사회 및 기타서비스업","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","343.248","362.258","383.649","326.692","357.545","373.419",
"여자","수도, 공공, 사회 및 기타서비스업","오스트리아","취업자","","","","","","","","","","","","","","","","","","719.95","732.061","760.064","767.57","794.296","810.659","840.134","833.59","836.26","838.88","844.082","855.398",
"여자","수도, 공공, 사회 및 기타서비스업","벨기에","취업자","","","","","","","","","","","","","","","1047.012","1081.441","1113.42","1115.598","1123.452","1104.272","1139.643","1142.382","1165.275","1179.177","1201.446","1210.326","1237.896","1258.599","1268.55",
